Channel Title,Channel Username,ID,Message,Date,Media Path
Sheger online-store,@Shageronlinestore,7647,,2025-07-21 13:38:14+00:00,photos/@Shageronlinestore_7647.jpg
Sheger online-store,@Shageronlinestore,7646,,2025-07-21 13:38:14+00:00,photos/@Shageronlinestore_7646.jpg
Sheger online-store,@Shageronlinestore,7645,"💥RUGGA'S® power socket

🙌Features: It has 2 USB ports and 10 power sockets.
🙌Capacity: It is rated for 10A (MAX). 250v
🙌 2500watt
🙌Model: RGD-102D

         ዋጋ:-2000ብር


🏢 አድራሻ  ቁ.2👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819

     💧💧💧💧


    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-21 13:38:14+00:00,photos/@Shageronlinestore_7645.jpg
Sheger online-store,@Shageronlinestore,7644,,2025-07-21 07:39:51+00:00,photos/@Shageronlinestore_7644.jpg
Sheger online-store,@Shageronlinestore,7643,,2025-07-21 07:39:51+00:00,photos/@Shageronlinestore_7643.jpg
Sheger online-store,@Shageronlinestore,7642,,2025-07-21 07:39:51+00:00,photos/@Shageronlinestore_7642.jpg
Sheger online-store,@Shageronlinestore,7641,,2025-07-21 07:39:51+00:00,photos/@Shageronlinestore_7641.jpg
Sheger online-store,@Shageronlinestore,7640,,2025-07-21 07:39:51+00:00,photos/@Shageronlinestore_7640.jpg
Sheger online-store,@Shageronlinestore,7639,,2025-07-21 07:39:51+00:00,photos/@Shageronlinestore_7639.jpg
Sheger online-store,@Shageronlinestore,7638,"💥space bear design  water bottle

      🙌 HIGH QUALITY

⚡️New design️️
⚡️with and with out straw 
⚡️Food grade metrial 
⚡️stainless still material
⚡️Bpa Free
⚡️ ትኩሱን ትኩስ ቀዝቃዛውን ቀዝቃዛ አድርጎ ለ 12 ሰዓት ያቆያል
⚡️ ቢወድቅ የማይሰበር
⚡️የራሱ ማንገቻ እና ማንጠልጠያ ያለው️

        ዋጋ:-1300ብር✅


✖️ውስን ፍሬ ነው ያለን


🏢 አድራሻ  ቁ.1👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819


   

    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-21 07:39:51+00:00,photos/@Shageronlinestore_7638.jpg
Sheger online-store,@Shageronlinestore,7637,"🔼 SELF STIRRING MUG

➡️ Save Time and Energy No need To plug in
➡️ NOT afraid of high temperature durable
➡️ 304 stainless steel clean
➡️ Capacity : 380ml 

✔️ Coffee ☕
✔️ Milk 🥛
✔️ Medicine 💊
✔️ Vegetables and fruit and so on

       ዋጋ💵፦ 800 ብር

ውስን ፍሬ ነው የቀረው ❌❌

🏢 አድራሻ  ቁ.1👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819



    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-19 07:00:01+00:00,
Sheger online-store,@Shageronlinestore,7636,,2025-07-19 07:00:01+00:00,photos/@Shageronlinestore_7636.jpg
Sheger online-store,@Shageronlinestore,7635,,2025-07-19 07:00:01+00:00,photos/@Shageronlinestore_7635.jpg
Sheger online-store,@Shageronlinestore,7634,"🔼 SELF STIRRING MUG

➡️ Save Time and Energy No need To plug in
➡️ NOT afraid of high temperature durable
➡️ 304 stainless steel clean
➡️ Capacity : 380ml 

✔️ Coffee ☕
✔️ Milk 🥛
✔️ Medicine 💊
✔️ Vegetables and fruit and so on

       ዋጋ💵፦ 800 ብር

ውስን ፍሬ ነው የቀረው ❌❌

🏢 አድራሻ  ቁ.1👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819



    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-19 07:00:01+00:00,photos/@Shageronlinestore_7634.jpg
Sheger online-store,@Shageronlinestore,7633,,2025-07-18 16:38:35+00:00,photos/@Shageronlinestore_7633.jpg
Sheger online-store,@Shageronlinestore,7632,,2025-07-18 16:38:35+00:00,photos/@Shageronlinestore_7632.jpg
Sheger online-store,@Shageronlinestore,7631,,2025-07-18 16:38:35+00:00,photos/@Shageronlinestore_7631.jpg
Sheger online-store,@Shageronlinestore,7630,,2025-07-18 16:38:35+00:00,photos/@Shageronlinestore_7630.jpg
Sheger online-store,@Shageronlinestore,7629,"💥 isolated lunch box with bag 

⚡️በውስጡ የተለያየ መጠን ያላቸው  የምሳ ዕቃወች የያዘ
⚡️leakp️roof
⚡️stainless still food grade materials
⚡️ምግብዎን ሳያቀዘቅዝ እንደሞቀ ሚያቆይ
    

        🟠በቢሮዎ ውስጥ
         🍵 ለልጆች ትምህርት ቤት


   ዋጋ:-ባለ ሁለት :2100ብር
          ባለ ሶስት :-2800ብር
          ባለ አራት :-3200ብር

✖️ውስን ፍሬ ነው ያለን


🏢 አድራሻ  ቁ.1👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819


   

    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-18 16:38:35+00:00,photos/@Shageronlinestore_7629.jpg
Sheger online-store,@Shageronlinestore,7628,"💥 isolated lunch box with bag 

⚡️በውስጡ የተለያየ መጠን ያላቸው  የምሳ ዕቃወች የያዘ
⚡️leakp️roof
⚡️stainless still food grade materials
⚡️ምግብዎን ሳያቀዘቅዝ እንደሞቀ ሚያቆይ
    

        🟠በቢሮዎ ውስጥ
         🍵 ለልጆች ትምህርት ቤት


             ዋጋ:-ባለ ሁለት :2100ብር
                     ባለ  ሶስት:-2800ብር
                     ባለ አራት :-3200ብር



✖️ውስን ፍሬ ነው ያለን


🏢 አድራሻ  ቁ.1👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819


   

    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-18 16:17:04+00:00,
Sheger online-store,@Shageronlinestore,7627,,2025-07-18 09:43:43+00:00,photos/@Shageronlinestore_7627.jpg
Sheger online-store,@Shageronlinestore,7626,,2025-07-18 09:43:43+00:00,photos/@Shageronlinestore_7626.jpg
Sheger online-store,@Shageronlinestore,7625,,2025-07-18 09:43:43+00:00,photos/@Shageronlinestore_7625.jpg
Sheger online-store,@Shageronlinestore,7624,,2025-07-18 09:43:43+00:00,photos/@Shageronlinestore_7624.jpg
Sheger online-store,@Shageronlinestore,7623,"💥 Tongue cleaner

😎maintain a better dental hygiene 

😎remove gunk from your tongue

😎Freshness breath

         ዋጋ:-300ብር

📍ውስን ፍሬ ነው ያለን/ Limited Stock

🏢 አድራሻ ቁ.1 👉 መገናኛ ታሜ ጋስ ህንፃ ጎን ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን 100ሜ ወደ ሙዚቃ ቤት ከፍ ብሎ  #ዛም_ሞል 2ኛ ፎቅ ቢሮ.ቁ 214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819


🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore
 ",2025-07-18 09:43:43+00:00,photos/@Shageronlinestore_7623.jpg
Sheger online-store,@Shageronlinestore,7622,,2025-07-18 07:20:02+00:00,photos/@Shageronlinestore_7622.jpg
Sheger online-store,@Shageronlinestore,7621,,2025-07-18 07:20:02+00:00,photos/@Shageronlinestore_7621.jpg
Sheger online-store,@Shageronlinestore,7620,"💥12pcs Silicone Kitchen Set

  220°c ድረስ መቆቆም እሚችል

👉available in different colors 

     ዋጋ፦ 2000ብር✅

                   
አድራሻ  ቁ.1👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819

     💧💧💧💧


    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-18 07:20:02+00:00,photos/@Shageronlinestore_7620.jpg
Sheger online-store,@Shageronlinestore,7619,,2025-07-17 16:52:50+00:00,photos/@Shageronlinestore_7619.jpg
Sheger online-store,@Shageronlinestore,7618,,2025-07-17 16:52:50+00:00,photos/@Shageronlinestore_7618.jpg
Sheger online-store,@Shageronlinestore,7617,,2025-07-17 16:52:50+00:00,photos/@Shageronlinestore_7617.jpg
Sheger online-store,@Shageronlinestore,7616,,2025-07-17 16:52:50+00:00,photos/@Shageronlinestore_7616.jpg
Sheger online-store,@Shageronlinestore,7615,"📣 Folding Laundry Cloth Storage Box

✔️ የቆሸሹ ልብሶች ማጠራቀሚያ ሳጥን
✔️ የሚተጣጠፍ ቦታ ቆጣቢ

        ዋጋ:-1300ብር

⚡️ውስን ፍሬ ነው ያለን

አድራሻ 📍 ቁ.1👉መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214



👍ለቡ ቅርንጫፍ📲0973611819

     💧💧💧💧


    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-17 16:52:50+00:00,photos/@Shageronlinestore_7615.jpg
Sheger online-store,@Shageronlinestore,7614,"📣 Folding Laundry Cloth Storage Box

✔️ የቆሸሹ ልብሶች ማጠራቀሚያ ሳጥን
✔️ የሚተጣጠፍ ቦታ ቆጣቢ

        ዋጋ:-1300ብር

⚡️ውስን ፍሬ ነው ያለን

አድራሻ 📍 ቁ.1👉መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214



👍ለቡ ቅርንጫፍ📲0973611819

     💧💧💧💧


    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-17 16:51:58+00:00,
Sheger online-store,@Shageronlinestore,7613,"💥Sonic® rechargeable electric toothbrush

✨Superior Plaque Removal
✨Ease of Use
✨It has More Cleaning Power than the manual brush
✨ more Technology and Features
👉it has different modes of cleaning
       ✨clean
       ✨polish
       ✨white
       ✨gumcare
       ✨sensetive

✨the product is waterproof and can be washed
✨it comes with #three_additional_toothbrush_head, it can be used for 360 days under normal use

    ዋጋ:-1100ብር✅

ውስን ፍሬ ነው ያለው 

🏢 አድራሻ  ቁ.2👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819

     💧💧💧💧


    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-17 11:05:31+00:00,
Sheger online-store,@Shageronlinestore,7612,"💥Sonic® rechargeable electric toothbrush

✨Superior Plaque Removal
✨Ease of Use
✨It has More Cleaning Power than the manual brush
✨ more Technology and Features
👉it has different modes of cleaning
       ✨clean
       ✨polish
       ✨white
       ✨gumcare
       ✨sensetive

✨the product is waterproof and can be washed
✨it comes with #three_additional_toothbrush_head, it can be used for 360 days under normal use

    ዋጋ:-1100ብር✅

ውስን ፍሬ ነው ያለው 

🏢 አድራሻ  ቁ.1👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819

     💧💧💧💧


    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-17 11:01:54+00:00,photos/@Shageronlinestore_7612.jpg
Sheger online-store,@Shageronlinestore,7611,,2025-07-17 11:01:54+00:00,photos/@Shageronlinestore_7611.jpg
Sheger online-store,@Shageronlinestore,7610,,2025-07-17 11:01:54+00:00,photos/@Shageronlinestore_7610.jpg
Sheger online-store,@Shageronlinestore,7609,"🎯 Hair Dry Towel 

🔰Quick Dry Hair Towel Cap 
🔰Super Absorption Turban Hair Dry Cap

ዋጋ፦  💰🏷  350 ብር
                      

📍ውስን ፍሬ ነው ያለን/ Limited

አድራሻ  ቁ.1👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


    📲 0909522840
    📲 0923350054

👍ለቡ ቅርንጫፍ📲0973611819

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-17 06:55:56+00:00,
Sheger online-store,@Shageronlinestore,7608,"💥💥....................................💥💥

📌  Stainless Steel lemon  Squeezer 

Orange Lemon Lime Squeezer Lime Juicer Stainless Steel Stainless Steel Anti-Rust Orange Squeezer

Product Description:

👍Stainless Steel Material: Rust-proof

👍 Size: 20.5 x 6.5 x 5 cm

👍Can be used for orange, lemon and lime fruits

👍This fruit squeeze is made of stainless steel so it is very strong and not easy to rust when used

👍 It can be used for a long period of time.

⚠️Simply place the fruit you want to squeeze on the place to put the available fruit and then press it firmly

 ዋጋ፦  💵🏷  800 ብር

♦️ውስን ፍሬ ነው ያለው 🔥

❌ዉስን ፍሬ ነው ያለን❌
❌ limited stock❌

🏢 አድራሻ  ቁ.1👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819



    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-16 16:45:45+00:00,
Sheger online-store,@Shageronlinestore,7607,"💥💥....................................💥💥

📌  Stainless Steel lemon  Squeezer 

Orange Lemon Lime Squeezer Lime Juicer Stainless Steel Stainless Steel Anti-Rust Orange Squeezer

Product Description:

👍Stainless Steel Material: Rust-proof

👍 Size: 20.5 x 6.5 x 5 cm

👍Can be used for orange, lemon and lime fruits

👍This fruit squeeze is made of stainless steel so it is very strong and not easy to rust when used

👍 It can be used for a long period of time.

⚠️Simply place the fruit you want to squeeze on the place to put the available fruit and then press it firmly

 ዋጋ፦  💵🏷  800 ብር


❌ዉስን ፍሬ ነው ያለን❌
❌ limited stock❌

🏢 አድራሻ  ቁ.1👉 መገናኛ ስሪ ኤም ሲቲ ሞል  ሁለተኛ ፎቅ ቢሮ ቁ. SL-05A(ከ ሊፍቱ ፊት ለ ፊት)

📍ቁ.2 👉ለቡ  መዳህኒዓለም ቤተ/ክርስቲያን ፊት ለፊት  #ዛም_ሞል 2ኛ ፎቅ ቢሮ ቁጥር.214


👍ለቡ ቅርንጫፍ📲0973611819



    📲 0909522840
    📲 0923350054

🔖
💬  በTelegram ለማዘዝ ⤵️ ይጠቀሙ
@shager_onlinestore
  
ለተጨማሪ ማብራሪያ የቴሌግራም ገፃችን⤵️
https://t.me/Shageronlinestore",2025-07-16 16:45:45+00:00,photos/@Shageronlinestore_7607.jpg
